regiao,uf,municipio,cod_municipio,total_matriculas,matriculas_federal,matriculas_estadual,matriculas_municipal,matriculas_privada,ano,fonte,pct_publica,pct_privada
Nordeste,Piauí,Monte Alegre do Piauí,2206605,3077.0,0.0,469.0,826.0,121.0,2023,INEP — Sinopse Estatística da Educação Básica,42.1,3.9
Nordeste,Piauí,Morro Cabeça no Tempo,2206654,1257.0,0.0,214.0,618.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,66.2,0.0
Nordeste,Piauí,Morro do Chapéu do Piauí,2206670,2113.0,0.0,413.0,856.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,60.1,0.0
Nordeste,Piauí,Murici dos Portelas,2206696,2016.0,0.0,391.0,823.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,60.2,0.0
Nordeste,Piauí,Nazaré do Piauí,2206704,1608.0,0.0,406.0,945.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,84.0,0.0
Nordeste,Piauí,Nazária,2206720,2564.0,0.0,497.0,336.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,32.5,0.0
Nordeste,Piauí,Nossa Senhora de Nazaré,2206753,2749.0,0.0,0.0,659.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,24.0,0.0
Nordeste,Piauí,Nossa Senhora dos Remédios,2206803,4428.0,0.0,538.0,1865.0,23.0,2023,INEP — Sinopse Estatística da Educação Básica,54.3,0.5
Nordeste,Piauí,Nova Santa Rita,2207959,964.0,0.0,225.0,509.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,76.1,0.0
Nordeste,Piauí,Novo Oriente do Piauí,2206902,1365.0,0.0,598.0,628.0,51.0,2023,INEP — Sinopse Estatística da Educação Básica,89.8,3.7
Nordeste,Piauí,Novo Santo Antônio,2206951,1099.0,0.0,490.0,451.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,85.6,0.0
Nordeste,Piauí,Oeiras,2207009,9789.0,432.0,2175.0,3570.0,926.0,2023,INEP — Sinopse Estatística da Educação Básica,63.1,9.5
Nordeste,Piauí,Olho D'Água do Piauí,2207108,831.0,0.0,227.0,406.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,76.2,0.0
Nordeste,Piauí,Padre Marcos,2207207,2237.0,0.0,646.0,755.0,85.0,2023,INEP — Sinopse Estatística da Educação Básica,62.6,3.8
Nordeste,Piauí,Paes Landim,2207306,1064.0,0.0,176.0,781.0,9.0,2023,INEP — Sinopse Estatística da Educação Básica,89.9,0.8
Nordeste,Piauí,Pajeú do Piauí,2207355,701.0,0.0,257.0,373.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,89.9,0.0
Nordeste,Piauí,Palmeira do Piauí,2207405,1221.0,0.0,277.0,513.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,64.7,0.0
Nordeste,Piauí,Palmeirais,2207504,3974.0,0.0,550.0,1645.0,68.0,2023,INEP — Sinopse Estatística da Educação Básica,55.2,1.7
Nordeste,Piauí,Paquetá,2207553,2034.0,0.0,184.0,552.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,36.2,0.0
Nordeste,Piauí,Parnaguá,2207603,2690.0,0.0,452.0,1521.0,128.0,2023,INEP — Sinopse Estatística da Educação Básica,73.3,4.8
Nordeste,Piauí,Parnaíba,2207702,36891.0,599.0,8405.0,17494.0,8694.0,2023,INEP — Sinopse Estatística da Educação Básica,71.8,23.6
Nordeste,Piauí,Passagem Franca do Piauí,2207751,1602.0,0.0,332.0,857.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,74.2,0.0
Nordeste,Piauí,Patos do Piauí,2207777,1660.0,0.0,228.0,570.0,51.0,2023,INEP — Sinopse Estatística da Educação Básica,48.1,3.1
Nordeste,Piauí,Pau D'Arco do Piauí,2207793,920.0,0.0,239.0,286.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,57.1,0.0
Nordeste,Piauí,Paulistana,2207801,6497.0,442.0,1003.0,2442.0,607.0,2023,INEP — Sinopse Estatística da Educação Básica,59.8,9.3
Nordeste,Piauí,Pavussu,2207850,846.0,0.0,203.0,547.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,88.7,0.0
Nordeste,Piauí,Pedro II,2207900,9961.0,422.0,2074.0,3928.0,1236.0,2023,INEP — Sinopse Estatística da Educação Básica,64.5,12.4
Nordeste,Piauí,Pedro Laurentino,2207934,591.0,0.0,146.0,352.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,84.3,0.0
Nordeste,Piauí,Picos,2208007,19275.0,644.0,4688.0,5599.0,5676.0,2023,INEP — Sinopse Estatística da Educação Básica,56.7,29.4
Nordeste,Piauí,Pimenteiras,2208106,2401.0,0.0,850.0,729.0,78.0,2023,INEP — Sinopse Estatística da Educação Básica,65.8,3.2
Nordeste,Piauí,Pio IX,2208205,4717.0,0.0,1092.0,1259.0,164.0,2023,INEP — Sinopse Estatística da Educação Básica,49.8,3.5
Nordeste,Piauí,Piracuruca,2208304,6924.0,0.0,2064.0,3192.0,605.0,2023,INEP — Sinopse Estatística da Educação Básica,75.9,8.7
Nordeste,Piauí,Piripiri,2208403,15657.0,389.0,2710.0,7655.0,1779.0,2023,INEP — Sinopse Estatística da Educação Básica,68.7,11.4
Nordeste,Piauí,Porto,2208502,4626.0,0.0,1141.0,2004.0,151.0,2023,INEP — Sinopse Estatística da Educação Básica,68.0,3.3
Nordeste,Piauí,Porto Alegre do Piauí,2208551,627.0,0.0,132.0,495.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Nordeste,Piauí,Prata do Piauí,2208601,933.0,0.0,261.0,661.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,98.8,0.0
Nordeste,Piauí,Queimada Nova,2208650,1996.0,0.0,470.0,1078.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,77.6,0.0
Nordeste,Piauí,Redenção do Gurguéia,2208700,2816.0,0.0,841.0,1345.0,242.0,2023,INEP — Sinopse Estatística da Educação Básica,77.6,8.6
Nordeste,Piauí,Regeneração,2208809,4522.0,0.0,1115.0,2241.0,657.0,2023,INEP — Sinopse Estatística da Educação Básica,74.2,14.5
Nordeste,Piauí,Riacho Frio,2208858,2252.0,0.0,256.0,1783.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,90.5,0.0
Nordeste,Piauí,Ribeira do Piauí,2208874,986.0,0.0,258.0,265.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,53.0,0.0
Nordeste,Piauí,Ribeiro Gonçalves,2208908,1776.0,0.0,424.0,1049.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,82.9,0.0
Nordeste,Piauí,Rio Grande do Piauí,2209005,1403.0,0.0,486.0,619.0,37.0,2023,INEP — Sinopse Estatística da Educação Básica,78.8,2.6
Nordeste,Piauí,Santa Cruz do Piauí,2209104,1983.0,0.0,382.0,1270.0,240.0,2023,INEP — Sinopse Estatística da Educação Básica,83.3,12.1
Nordeste,Piauí,Santa Cruz dos Milagres,2209153,1012.0,0.0,344.0,635.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,96.7,0.0
Nordeste,Piauí,Santa Filomena,2209203,1818.0,0.0,509.0,958.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,80.7,0.0
Nordeste,Piauí,Santa Luz,2209302,1405.0,0.0,373.0,772.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,81.5,0.0
Nordeste,Piauí,Santa Rosa do Piauí,2209377,1073.0,0.0,285.0,650.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,87.1,0.0
Nordeste,Piauí,Santana do Piauí,2209351,1084.0,0.0,193.0,381.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,53.0,0.0
Nordeste,Piauí,Santo Antônio de Lisboa,2209401,1381.0,0.0,566.0,545.0,137.0,2023,INEP — Sinopse Estatística da Educação Básica,80.4,9.9
Nordeste,Piauí,Santo Antônio dos Milagres,2209450,917.0,0.0,229.0,530.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,82.8,0.0
Nordeste,Piauí,Santo Inácio do Piauí,2209500,1199.0,0.0,226.0,866.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,91.1,0.0
Nordeste,Piauí,São Braz do Piauí,2209559,1035.0,0.0,209.0,388.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,57.7,0.0
Nordeste,Piauí,São Félix do Piauí,2209609,862.0,0.0,252.0,442.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,80.5,0.0
Nordeste,Piauí,São Francisco de Assis do Piauí,2209658,1427.0,0.0,298.0,569.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,60.8,0.0
Nordeste,Piauí,São Francisco do Piauí,2209708,1280.0,0.0,244.0,555.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,62.4,0.0
Nordeste,Piauí,São Gonçalo do Gurguéia,2209757,814.0,0.0,218.0,456.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,82.8,0.0
Nordeste,Piauí,São Gonçalo do Piauí,2209807,1436.0,0.0,509.0,550.0,157.0,2023,INEP — Sinopse Estatística da Educação Básica,73.7,10.9
Nordeste,Piauí,São João da Canabrava,2209856,1767.0,0.0,148.0,767.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,51.8,0.0
Nordeste,Piauí,São João da Fronteira,2209872,1439.0,0.0,334.0,730.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,73.9,0.0
Nordeste,Piauí,São João da Serra,2209906,2044.0,0.0,1121.0,885.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,98.1,0.0
Nordeste,Piauí,São João da Varjota,2209955,1256.0,0.0,297.0,533.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,66.1,0.0
Nordeste,Piauí,São João do Arraial,2209971,2916.0,0.0,426.0,1387.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,62.2,0.0
Nordeste,Piauí,São João do Piauí,2210003,6075.0,423.0,1046.0,2784.0,733.0,2023,INEP — Sinopse Estatística da Educação Básica,70.0,12.1
Nordeste,Piauí,São José do Divino,2210052,1164.0,0.0,232.0,588.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,70.4,0.0
Nordeste,Piauí,São José do Peixe,2210102,794.0,0.0,206.0,506.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,89.7,0.0
Nordeste,Piauí,São José do Piauí,2210201,1410.0,0.0,560.0,411.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,68.9,0.0
Nordeste,Piauí,São Julião,2210300,1417.0,0.0,574.0,521.0,103.0,2023,INEP — Sinopse Estatística da Educação Básica,77.3,7.3
Nordeste,Piauí,São Lourenço do Piauí,2210359,1273.0,0.0,225.0,577.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,63.0,0.0
Nordeste,Piauí,São Luis do Piauí,2210375,585.0,0.0,142.0,260.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,68.7,0.0
Nordeste,Piauí,São Miguel da Baixa Grande,2210383,604.0,0.0,149.0,357.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,83.8,0.0
Nordeste,Piauí,São Miguel do Fidalgo,2210391,740.0,0.0,170.0,484.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,88.4,0.0
Nordeste,Piauí,São Miguel do Tapuio,2210409,5904.0,0.0,1244.0,2153.0,403.0,2023,INEP — Sinopse Estatística da Educação Básica,57.5,6.8
Nordeste,Piauí,São Pedro do Piauí,2210508,3826.0,0.0,895.0,1871.0,137.0,2023,INEP — Sinopse Estatística da Educação Básica,72.3,3.6
Nordeste,Piauí,São Raimundo Nonato,2210607,9724.0,443.0,2348.0,3765.0,1292.0,2023,INEP — Sinopse Estatística da Educação Básica,67.4,13.3
Nordeste,Piauí,Sebastião Barros,2210623,1183.0,0.0,273.0,474.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,63.1,0.0
Nordeste,Piauí,Sebastião Leal,2210631,1081.0,0.0,162.0,567.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,67.4,0.0
Nordeste,Piauí,Sigefredo Pacheco,2210656,2034.0,0.0,295.0,712.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,49.5,0.0
Nordeste,Piauí,Simões,2210706,4216.0,0.0,1308.0,1202.0,115.0,2023,INEP — Sinopse Estatística da Educação Básica,59.5,2.7
Nordeste,Piauí,Simplício Mendes,2210805,3553.0,0.0,936.0,1671.0,242.0,2023,INEP — Sinopse Estatística da Educação Básica,73.4,6.8
Nordeste,Piauí,Socorro do Piauí,2210904,1295.0,0.0,359.0,523.0,50.0,2023,INEP — Sinopse Estatística da Educação Básica,68.1,3.9
Nordeste,Piauí,Sussuapara,2210938,1505.0,0.0,606.0,599.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,80.1,0.0
Nordeste,Piauí,Tamboril do Piauí,2210953,894.0,0.0,255.0,616.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,97.4,0.0
Nordeste,Piauí,Tanque do Piauí,2210979,633.0,0.0,127.0,384.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,80.7,0.0
Nordeste,Piauí,Teresina,2211001,198661.0,4648.0,42054.0,80142.0,59458.0,2023,INEP — Sinopse Estatística da Educação Básica,63.8,29.9
Nordeste,Piauí,União,2211100,13599.0,0.0,2834.0,4063.0,1009.0,2023,INEP — Sinopse Estatística da Educação Básica,50.7,7.4
Nordeste,Piauí,Uruçuí,2211209,7284.0,0.0,1768.0,3062.0,1052.0,2023,INEP — Sinopse Estatística da Educação Básica,66.3,14.4
Nordeste,Piauí,Valença do Piauí,2211308,5598.0,520.0,1553.0,2476.0,640.0,2023,INEP — Sinopse Estatística da Educação Básica,81.3,11.4
Nordeste,Piauí,Várzea Branca,2211357,1405.0,0.0,281.0,548.0,16.0,2023,INEP — Sinopse Estatística da Educação Básica,59.0,1.1
Nordeste,Piauí,Várzea Grande,2211407,1097.0,0.0,221.0,876.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,100.0,0.0
Nordeste,Piauí,Vera Mendes,2211506,1221.0,0.0,341.0,574.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,74.9,0.0
Nordeste,Piauí,Vila Nova do Piauí,2211605,1131.0,0.0,381.0,444.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,72.9,0.0
Nordeste,Piauí,Wall Ferraz,2211704,1917.0,0.0,345.0,1089.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,74.8,0.0
Nordeste,Ceará,Abaiara,2300101,2106.0,0.0,270.0,1234.0,173.0,2023,INEP — Sinopse Estatística da Educação Básica,71.4,8.2
Nordeste,Ceará,Acarape,2300150,3375.0,0.0,414.0,1730.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,63.5,0.0
Nordeste,Ceará,Acaraú,2300200,15950.0,377.0,2302.0,5924.0,1098.0,2023,INEP — Sinopse Estatística da Educação Básica,53.9,6.9
Nordeste,Ceará,Acopiara,2300309,10883.0,174.0,1380.0,4140.0,888.0,2023,INEP — Sinopse Estatística da Educação Básica,52.3,8.2
Nordeste,Ceará,Aiuaba,2300408,2926.0,0.0,303.0,929.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,42.1,0.0
Nordeste,Ceará,Alcântaras,2300507,2467.0,0.0,462.0,950.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,57.2,0.0
Nordeste,Ceará,Altaneira,2300606,1769.0,0.0,232.0,1409.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,92.8,0.0
Nordeste,Ceará,Alto Santo,2300705,3892.0,0.0,704.0,1965.0,99.0,2023,INEP — Sinopse Estatística da Educação Básica,68.6,2.5
Nordeste,Ceará,Amontada,2300754,11355.0,0.0,1983.0,4887.0,297.0,2023,INEP — Sinopse Estatística da Educação Básica,60.5,2.6
Nordeste,Ceará,Antonina do Norte,2300804,1717.0,0.0,308.0,1333.0,76.0,2023,INEP — Sinopse Estatística da Educação Básica,95.6,4.4
Nordeste,Ceará,Apuiarés,2300903,3122.0,0.0,470.0,1448.0,247.0,2023,INEP — Sinopse Estatística da Educação Básica,61.4,7.9
Nordeste,Ceará,Aquiraz,2301000,19511.0,0.0,2337.0,8153.0,1713.0,2023,INEP — Sinopse Estatística da Educação Básica,53.8,8.8
Nordeste,Ceará,Aracati,2301109,18327.0,308.0,3118.0,5267.0,3318.0,2023,INEP — Sinopse Estatística da Educação Básica,47.4,18.1
Nordeste,Ceará,Aracoiaba,2301208,7283.0,0.0,1051.0,2454.0,400.0,2023,INEP — Sinopse Estatística da Educação Básica,48.1,5.5
Nordeste,Ceará,Ararendá,2301257,3398.0,0.0,576.0,1583.0,43.0,2023,INEP — Sinopse Estatística da Educação Básica,63.5,1.3
Nordeste,Ceará,Araripe,2301307,5688.0,0.0,1015.0,3197.0,129.0,2023,INEP — Sinopse Estatística da Educação Básica,74.1,2.3
Nordeste,Ceará,Aratuba,2301406,3295.0,0.0,405.0,835.0,90.0,2023,INEP — Sinopse Estatística da Educação Básica,37.6,2.7
Nordeste,Ceará,Arneiroz,2301505,1600.0,0.0,303.0,1087.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,86.9,0.0
Nordeste,Ceará,Assaré,2301604,4890.0,0.0,698.0,2679.0,387.0,2023,INEP — Sinopse Estatística da Educação Básica,69.1,7.9
Nordeste,Ceará,Aurora,2301703,5093.0,0.0,882.0,2623.0,763.0,2023,INEP — Sinopse Estatística da Educação Básica,68.8,15.0
Nordeste,Ceará,Baixio,2301802,1316.0,0.0,224.0,705.0,115.0,2023,INEP — Sinopse Estatística da Educação Básica,70.6,8.7
Nordeste,Ceará,Banabuiú,2301851,5065.0,0.0,743.0,1672.0,1079.0,2023,INEP — Sinopse Estatística da Educação Básica,47.7,21.3
Nordeste,Ceará,Barbalha,2301901,17319.0,0.0,3671.0,6645.0,3388.0,2023,INEP — Sinopse Estatística da Educação Básica,59.6,19.6
Nordeste,Ceará,Barreira,2301950,5545.0,0.0,931.0,3028.0,314.0,2023,INEP — Sinopse Estatística da Educação Básica,71.4,5.7
Nordeste,Ceará,Barro,2302008,4066.0,0.0,815.0,2288.0,289.0,2023,INEP — Sinopse Estatística da Educação Básica,76.3,7.1
Nordeste,Ceará,Barroquinha,2302057,3963.0,0.0,782.0,2734.0,19.0,2023,INEP — Sinopse Estatística da Educação Básica,88.7,0.5
Nordeste,Ceará,Baturité,2302107,9514.0,225.0,1973.0,4288.0,1486.0,2023,INEP — Sinopse Estatística da Educação Básica,68.2,15.6
Nordeste,Ceará,Beberibe,2302206,11992.0,0.0,2125.0,3924.0,475.0,2023,INEP — Sinopse Estatística da Educação Básica,50.4,4.0
Nordeste,Ceará,Bela Cruz,2302305,6345.0,0.0,971.0,2001.0,778.0,2023,INEP — Sinopse Estatística da Educação Básica,46.8,12.3
Nordeste,Ceará,Boa Viagem,2302404,11840.0,194.0,1956.0,4624.0,637.0,2023,INEP — Sinopse Estatística da Educação Básica,57.2,5.4
Nordeste,Ceará,Brejo Santo,2302503,17180.0,0.0,2704.0,7468.0,2188.0,2023,INEP — Sinopse Estatística da Educação Básica,59.2,12.7
Nordeste,Ceará,Camocim,2302602,15676.0,89.0,3192.0,6969.0,2165.0,2023,INEP — Sinopse Estatística da Educação Básica,65.4,13.8
Nordeste,Ceará,Campos Sales,2302701,6067.0,0.0,955.0,2779.0,798.0,2023,INEP — Sinopse Estatística da Educação Básica,61.5,13.2
Nordeste,Ceará,Canindé,2302800,18927.0,0.0,3303.0,8390.0,1813.0,2023,INEP — Sinopse Estatística da Educação Básica,61.8,9.6
Nordeste,Ceará,Capistrano,2302909,3976.0,0.0,555.0,1346.0,598.0,2023,INEP — Sinopse Estatística da Educação Básica,47.8,15.0
Nordeste,Ceará,Caridade,2303006,5824.0,0.0,676.0,2511.0,354.0,2023,INEP — Sinopse Estatística da Educação Básica,54.7,6.1
Nordeste,Ceará,Cariré,2303105,4794.0,0.0,828.0,1894.0,96.0,2023,INEP — Sinopse Estatística da Educação Básica,56.8,2.0
Nordeste,Ceará,Caririaçu,2303204,6573.0,0.0,1297.0,3321.0,431.0,2023,INEP — Sinopse Estatística da Educação Básica,70.3,6.6
Nordeste,Ceará,Cariús,2303303,3334.0,0.0,606.0,2499.0,229.0,2023,INEP — Sinopse Estatística da Educação Básica,93.1,6.9
Nordeste,Ceará,Carnaubal,2303402,4364.0,0.0,731.0,1805.0,184.0,2023,INEP — Sinopse Estatística da Educação Básica,58.1,4.2
Nordeste,Ceará,Cascavel,2303501,17481.0,0.0,2984.0,9633.0,1542.0,2023,INEP — Sinopse Estatística da Educação Básica,72.2,8.8
Nordeste,Ceará,Catarina,2303600,2302.0,0.0,437.0,1269.0,155.0,2023,INEP — Sinopse Estatística da Educação Básica,74.1,6.7
Nordeste,Ceará,Catunda,2303659,3399.0,0.0,326.0,1748.0,107.0,2023,INEP — Sinopse Estatística da Educação Básica,61.0,3.1
Nordeste,Ceará,Caucaia,2303709,87949.0,549.0,15009.0,44528.0,15350.0,2023,INEP — Sinopse Estatística da Educação Básica,68.3,17.5
Nordeste,Ceará,Cedro,2303808,4860.0,509.0,763.0,2558.0,434.0,2023,INEP — Sinopse Estatística da Educação Básica,78.8,8.9
Nordeste,Ceará,Chaval,2303907,3102.0,0.0,520.0,1783.0,125.0,2023,INEP — Sinopse Estatística da Educação Básica,74.2,4.0
Nordeste,Ceará,Choró,2303931,2838.0,0.0,444.0,1800.0,42.0,2023,INEP — Sinopse Estatística da Educação Básica,79.1,1.5
Nordeste,Ceará,Chorozinho,2303956,4991.0,0.0,808.0,2485.0,291.0,2023,INEP — Sinopse Estatística da Educação Básica,66.0,5.8
Nordeste,Ceará,Coreaú,2304004,6762.0,0.0,755.0,3866.0,412.0,2023,INEP — Sinopse Estatística da Educação Básica,68.3,6.1
Nordeste,Ceará,Crateús,2304103,18458.0,495.0,4441.0,6737.0,2519.0,2023,INEP — Sinopse Estatística da Educação Básica,63.2,13.6
Nordeste,Ceará,Crato,2304202,32455.0,0.0,5730.0,13424.0,8259.0,2023,INEP — Sinopse Estatística da Educação Básica,59.0,25.4
Nordeste,Ceará,Croatá,2304236,5534.0,0.0,618.0,3056.0,54.0,2023,INEP — Sinopse Estatística da Educação Básica,66.4,1.0
Nordeste,Ceará,Cruz,2304251,7518.0,0.0,532.0,2033.0,424.0,2023,INEP — Sinopse Estatística da Educação Básica,34.1,5.6
Nordeste,Ceará,Deputado Irapuan Pinheiro,2304269,2056.0,0.0,261.0,1618.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,91.4,0.0
Nordeste,Ceará,Ereré,2304277,1406.0,0.0,248.0,767.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,72.2,0.0
Nordeste,Ceará,Eusébio,2304285,20203.0,0.0,3225.0,13009.0,3969.0,2023,INEP — Sinopse Estatística da Educação Básica,80.4,19.6
Nordeste,Ceará,Farias Brito,2304301,4304.0,0.0,928.0,1969.0,152.0,2023,INEP — Sinopse Estatística da Educação Básica,67.3,3.5
Nordeste,Ceará,Forquilha,2304350,5431.0,0.0,945.0,2498.0,489.0,2023,INEP — Sinopse Estatística da Educação Básica,63.4,9.0
Nordeste,Ceará,Fortaleza,2304400,535237.0,2946.0,99358.0,228393.0,204540.0,2023,INEP — Sinopse Estatística da Educação Básica,61.8,38.2
Nordeste,Ceará,Fortim,2304459,3251.0,0.0,505.0,2306.0,19.0,2023,INEP — Sinopse Estatística da Educação Básica,86.5,0.6
Nordeste,Ceará,Frecheirinha,2304509,3985.0,0.0,611.0,1986.0,244.0,2023,INEP — Sinopse Estatística da Educação Básica,65.2,6.1
Nordeste,Ceará,General Sampaio,2304608,2461.0,0.0,454.0,1046.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,61.0,0.0
Nordeste,Ceará,Graça,2304657,4411.0,0.0,465.0,2053.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,57.1,0.0
Nordeste,Ceará,Granja,2304707,14253.0,0.0,2785.0,6735.0,617.0,2023,INEP — Sinopse Estatística da Educação Básica,66.8,4.3
Nordeste,Ceará,Granjeiro,2304806,1256.0,0.0,250.0,473.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,57.6,0.0
Nordeste,Ceará,Groaíras,2304905,2371.0,0.0,334.0,1788.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,89.5,0.0
Nordeste,Ceará,Guaiúba,2304954,5902.0,0.0,1131.0,2822.0,682.0,2023,INEP — Sinopse Estatística da Educação Básica,67.0,11.6
Nordeste,Ceará,Guaraciaba do Norte,2305001,11380.0,0.0,2017.0,4853.0,851.0,2023,INEP — Sinopse Estatística da Educação Básica,60.4,7.5
Nordeste,Ceará,Guaramiranga,2305100,1476.0,155.0,186.0,939.0,37.0,2023,INEP — Sinopse Estatística da Educação Básica,86.7,2.5
Nordeste,Ceará,Hidrolândia,2305209,3998.0,0.0,696.0,2579.0,395.0,2023,INEP — Sinopse Estatística da Educação Básica,81.9,9.9
Nordeste,Ceará,Horizonte,2305233,18508.0,135.0,2454.0,9117.0,1977.0,2023,INEP — Sinopse Estatística da Educação Básica,63.2,10.7
Nordeste,Ceará,Ibaretama,2305266,2986.0,0.0,430.0,2223.0,132.0,2023,INEP — Sinopse Estatística da Educação Básica,88.8,4.4
Nordeste,Ceará,Ibiapina,2305308,6234.0,0.0,864.0,2288.0,614.0,2023,INEP — Sinopse Estatística da Educação Básica,50.6,9.8
Nordeste,Ceará,Ibicuitinga,2305332,3230.0,0.0,337.0,2334.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,82.7,0.0
Nordeste,Ceará,Icapuí,2305357,4623.0,0.0,869.0,1879.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,59.4,0.0
Nordeste,Ceará,Icó,2305407,14475.0,0.0,2667.0,3694.0,1587.0,2023,INEP — Sinopse Estatística da Educação Básica,43.9,11.0
Nordeste,Ceará,Iguatu,2305506,22254.0,642.0,3708.0,7783.0,6156.0,2023,INEP — Sinopse Estatística da Educação Básica,54.5,27.7
Nordeste,Ceará,Independência,2305605,4629.0,0.0,892.0,1848.0,374.0,2023,INEP — Sinopse Estatística da Educação Básica,59.2,8.1
Nordeste,Ceará,Ipaporanga,2305654,2751.0,0.0,416.0,1178.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,57.9,0.0
Nordeste,Ceará,Ipaumirim,2305704,2680.0,0.0,461.0,1957.0,229.0,2023,INEP — Sinopse Estatística da Educação Básica,90.2,8.5
Nordeste,Ceará,Ipu,2305803,11911.0,0.0,2005.0,5222.0,1674.0,2023,INEP — Sinopse Estatística da Educação Básica,60.7,14.1
Nordeste,Ceará,Ipueiras,2305902,9265.0,0.0,1113.0,4665.0,359.0,2023,INEP — Sinopse Estatística da Educação Básica,62.4,3.9
Nordeste,Ceará,Iracema,2306009,3030.0,0.0,593.0,1958.0,168.0,2023,INEP — Sinopse Estatística da Educação Básica,84.2,5.5
Nordeste,Ceará,Irauçuba,2306108,6263.0,0.0,810.0,4472.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,84.3,0.0
Nordeste,Ceará,Itaiçaba,2306207,1478.0,0.0,325.0,874.0,0.0,2023,INEP — Sinopse Estatística da Educação Básica,81.1,0.0
Nordeste,Ceará,Itaitinga,2306256,16313.0,0.0,4396.0,4050.0,1794.0,2023,INEP — Sinopse Estatística da Educação Básica,51.8,11.0
Nordeste,Ceará,Itapajé,2306306,12288.0,0.0,2424.0,5970.0,1310.0,2023,INEP — Sinopse Estatística da Educação Básica,68.3,10.7
